NDJ,45,2,57,34,27,43,18,20,29,44,48,2023-03-04 10:37:28,"There is almost no facilities at the airport. In departure lounge the souvenir shop is closed. They only sell a few soda's and some candy. Changing money is only possible outside with random people. I would suggest you bring dollars or euro's and change in your hotel. There is a standard exchange rate. Arrange transport to hotel before arrival. Immigration and security process was quick. Boarding takes longer with extra security checks."
NGO,87,23,87,85,87,81,85,80,77,84,84,2022-12-13 04:54:35,"Access to NGO airport is best by train as the station terminal is inside the Airport.\r\nI wish the airport had more shops and restaurants after the security check.\r\nMake sure you had your meal before passing the security check as options are scares after.\r\nThe Airport closes early so also be prepared.\r\nThe best things to see and do are the deck from where you can see the runway. \r\nAnother thing to do is visit the Boeing area called \"
YDP,,,,,""
NKM,81,,88,93,91,83,71,72,83,63,82,,""
WIL,68,2,58,77,75,51,63,35,54,63,62,2014-10-13 13:23:43,"Small, cute, simple and efficient. Nothing much more to say. A lot of interesting planes and helicopters to watch while waiting for your departure to the bush. Has a small cafe shop on the second floor."
NBO,61,44,66,70,58,66,58,57,59,63,67,2023-04-23 19:48:51,"Terribly disorganized boarding with too many people crowded in a small room and no priority boarding"
SHB,80,1,70,53,60,60,55,40,25,50,73,2012-04-20 13:58:46,"美しい空港です。"
NAK,,,,,""
NAL,54,,69,51,87,80,31,40,49,40,40,,""
KOP,74,,75,70,70,80,58,60,43,73,96,,""
EAM,,,90,80,80,50,40,40,40,,""
NBX,40,,65,40,35,20,20,27,20,20,27,,""
NST,64,,66,79,64,67,57,67,49,63,72,,""
NNT,81,,85,82,80,75,72,68,82,69,83,,""
NAO,50,,,,""
OSY,58,,27,33,27,7,7,7,7,,""
ZNA,87,1,89,86,100,100,100,90,84,100,2013-12-02 21:53:58,"This is just a hydroplane terminal, so there cant a big deal about it, right, but for some reason i'm very amazed about all the hydroplanes and terminals. Looks just like a very small one but kind of sweet."
NMA,36,,,,""
KHN,69,1,79,81,79,78,78,77,82,79,82,2017-09-08 07:20:18,"The airport shuttle bus is terrible. The bus drivers cooperate with illegal car drivers and cheat passengers. They tell passengers the buses need 2h30min(actually 1h) to get to airport so you cannot catch the plane, and then advise you to take illegal cars."
ENC,100,,100,100,100,100,100,100,100,,""
YCD,78,1,84,51,87,73,80,35,45,60,70,2019-06-14 03:21:30,"Nanaimo is small but practical. No food outlets, but currently being renovated. May include them in the future. CI and Sec check speedy."
APL,55,1,69,60,64,47,52,50,47,44,55,2020-02-28 07:45:44,"The terminal is simple, but the basic services that I needed was all there. thanks for all who made it possible for my smooth journey to take shape."
NKG,77,6,79,80,77,72,69,72,68,73,71,2019-10-19 09:07:00,"The airport is all in all very nice. The only problem is with the WiFi, the free WiFi network is supposed to be accessible after getting a message on your phone, but I was never able to get any message on the phone, despite trying with many options in the way of writing my French mobile number.\r\nOn the day I had some waiting time before flying home, I finally found a network (VIP-NGK or something like that) which was accessible without any authentication. But it is a pity that the official network is not working correctly..."
NAJ,79,,80,87,78,66,45,49,69,73,47,,""
SHM,76,,87,80,100,100,87,80,87,80,80,,""
NDC,49,1,90,40,20,40,40,60,70,2013-04-02 07:47:50,"simple airport and very small"
NPO,,,,,""
NBC,,,,,""
NNG,75,,72,80,73,78,47,60,63,63,70,,""
APC,,,,,""
NAW,72,,66,70,53,80,46,52,50,53,72,,""
NAU,,,,,""
NNY,68,,84,82,84,78,79,80,79,88,88,,""
NAP,74,42,73,77,81,74,73,74,76,67,71,2023-03-15 16:28:19,"Actually quite lovely. Check in was very quick. There was no line. Security as well was barely 3 minutes. WiFi was great and there were loads of good cafes to attend to. Much better than my previous visits to Italian airports."
APF,84,,97,80,90,100,88,88,87,70,90,,""
NPE,83,5,80,86,82,68,77,66,85,71,77,2023-02-02 11:17:44,"The new lookout upstairs is beautiful. Loved sitting with my coffee with the large windows watching planes come and go. Food is overpriced though but what do you expect?"
NYK,67,,,,""
WNA,,,,,""
NTE,68,12,76,75,63,73,63,60,56,70,69,2023-03-24 09:40:58,"No lounge at the airport! Also, not that many options for food and you can't go through security before knowing the gate, which is displayed about 2h before the flight."
UAK,52,,68,36,80,80,20,32,30,73,60,,""
NAC,,,,,""
NRA,72,,87,80,87,80,87,87,87,90,90,,""
ACK,90,,83,85,75,85,77,65,54,67,75,,""
QQS,,,,,""
NTG,75,,86,92,80,94,80,78,69,50,67,,""
NNM,67,,88,77,60,91,60,51,69,56,70,,""
ISK,67,,80,90,77,67,88,63,68,73,85,,""
HEZ,,,,,""
NAA,60,1,,2012-12-14 07:33:38,"TRANSIT"
INU,47,1,60,70,26,47,16,30,20,40,40,2020-01-19 03:32:59,"Very small airport not worth of stopping. They just transfer passengers as they have the airlines. No other need to get there. Poor facilities, nothing at all. Only a transfer hall where you can sit and wait for your next Nauru Airlines flight. No other airlines fly there. Nauru Airlines is not partnered with any other airlines."
YNA,,,,,""
ASH,,,100,,""
SUV,60,,68,71,69,57,61,60,71,69,71,,""
QQN,,,,,""
NAT,80,7,64,83,73,70,82,66,70,74,75,2022-12-28 01:56:54,"O aeroporto é ok. Fica em outra cidade a pouco menos de 1h de Natal, portanto, é necessário ter isso em mente ao chegar na cidade."
NAS,76,9,78,73,80,78,68,68,55,72,68,2022-11-13 22:14:23,"Duty free is weird and usually more expensive than touristy downtown shops.\r\nEverything else is perfect: check-in, security, WiFi, wheelchair assistance if you need it.  No long walks, plenty of seating at the gates."
BNA,82,9,84,90,80,90,77,76,74,68,72,2023-06-28 15:09:23,"Nashville is a clean airport with friendly staff and I totally recommend it to anyone flying out of Tennessee"
YNP,,,,,""
NYT,62,1,75,77,41,69,38,28,42,37,58,2014-08-01 08:31:25,"Nay Pyi Taw International, is a clean and beautiful airport. Different from the airports that you will find in Yangon. Picture yourself in Changi Airport Terminal 3 and you will probably see the similarities between them. Due to the lack of International Traffic, the terminal is empty for almost 3 quarter of the day. However, the domestic is almost bustling of flights."
JNX,64,2,67,63,57,50,40,20,36,67,67,2020-08-26 12:05:27,"Tiny airport, one plane and it's full, two and it's completely rammed.\r\nNo real complaints - still puts Manchester to shame."
NVI,76,,67,93,90,90,60,60,100,80,80,,""
YUT,,,,,""
NVT,71,3,62,78,61,57,79,54,56,68,65,2018-01-07 13:27:34,"Para chegar no aeroporto, é fácil, acesso simples, linhas de ônibus que param próximo ou em frente ao Aeroporto também existem. Ele em si é simples e muito confortável para um Passageiro que busca um voo doméstico, mas para um internacional, ainda necessita de melhorias. Possui alguns serviços dentro, mas poderia ter mais. Por mais que seja pequeno, tem um segundo andar com vista bonita para o Pátio e pista. Sobre o serviço de bagagens, é bom. Por não ter gate, o embarque\/desembarque do avião é realizado por escadas. O tráfego do Passageiro entre aeronave e terminal é feito ao céu aberto."
NLA,64,1,57,36,73,78,26,24,19,43,40,2023-04-05 16:09:28,"Awesome airport, just the right size. Could do with an improvement on amenities, but overall very impressive"
NSN,81,4,77,74,70,67,67,72,66,65,68,2022-04-09 06:32:41,"Very easy airport to collect bags and to exit the airport. And there’s also sparrows in the terminal ????!"
YNS,,,,,""
NLP,60,,60,80,80,40,0,60,0,,""
KEP,63,,53,20,20,53,20,30,60,60,40,,""
NVA,69,,70,100,60,100,15,60,67,60,60,,""
QEN,,,,,""
FNB,,,,,""
CNP,80,,100,100,100,100,100,100,100,,""
NQN,66,3,74,57,77,70,52,49,46,53,53,2016-07-14 19:06:19,"Neuquen's airport is very small, not jetways and only one security check point. There is only one cafe, and it isn't to good. Otherwise, the air traffic is constant, so you can take good pictures."
MQP,77,1,81,67,86,56,83,64,51,56,84,2013-06-05 15:38:14,"Nice little Airport near to Krueger."
TBI,,,,,""
NAV,63,2,69,81,59,73,51,53,58,72,72,2014-03-03 15:27:51,"NAV Airport is here: 38.770932,34.521335"
NUM,,,,,""
NEV,,,,,""
EWB,73,,100,100,60,100,,""
EUM,,,,,""
EWN,82,,100,100,100,73,93,73,100,100,20,,""
NVS,,,,,""
GON,,,,,""
QAN,,,,,""
ARA,,,,,""
NPL,77,5,88,89,60,75,89,80,72,90,64,2021-07-23 21:08:26,"Check-in with AirNZ staff at New Plymouth involved a family member, and 2 other people, and  2 powered wheelchairs. These are heavy but the weighing and loading arrangements were all handled with a highly friendly efficiency. A hard act to follow!"
VKO,82,78,86,85,80,82,69,74,72,76,79,2023-05-08 14:26:49,"почему то на выходе выстроилась огромная очередь на таможне, проверяли почти всех.\r\nВ зоне посадки пассажиров на автостоянке таки был чистый хаос, грузились и во втором и третьем ряду."
HVN,73,1,71,41,86,90,44,30,20,0,35,2022-06-08 00:48:29,"It's a small airport so there isn't much in the way of amenities but they are efficient in what they do and that has to stand for something."
MSY,75,16,69,75,72,67,62,54,62,53,66,2023-04-13 23:43:09,"Good airport. Could do with some more spacious lounge areas, and security can get a bit hectic at times. Otherwise decent."
QQB,,,,,""
RNH,,,,,""
JRB,83,,,,""
LGA,69,69,66,76,72,66,61,64,59,61,66,2023-04-07 15:18:19,"airport clean and modern, gates are kept clean. The terminal is nice. Only downside to it is that it’s a long walk to get from the Delta Connection Gates to the main gates."
QQZ,,,,,""
NEW,86,,67,80,63,80,44,60,56,56,48,,""
JFK,77,301,75,79,73,70,67,69,69,65,73,2023-07-02 02:26:42,"JFK needs a refurbishment. I mean, it's so obsolete. For me, it felt like the 1980s! But the toilets were clean."
NTL,77,4,72,75,76,65,60,57,64,43,71,2017-09-30 06:21:33,"Good small regional airport, although after renovations, there should be more to do at the airport itself. Feels a little empty. Besides that minimal delays and cheaper than Sydney Apt."
ECS,,,,,""
SWF,78,1,82,88,72,90,65,60,58,68,85,2013-03-31 04:49:11,"Steward Field"
EWR,71,169,71,74,65,66,62,64,63,63,68,2023-06-22 13:00:26,"We waited over one hour to get a gate. If EWR is short on gates, why don't they have a hard stand option?"
KNW,,,,,""
BEO,,,,,""
ZNE,57,1,74,60,38,68,43,26,20,60,47,2020-01-29 02:37:01,"Very hot with millions of flies. If you remember to take a fly hood, you can actually enjoy the area."
WWT,,,,,""
PHF,82,1,73,67,43,60,47,20,28,47,47,2011-07-28 19:25:16,"Great little airport. Good alternative to ORF."
NQY,76,10,75,61,86,83,70,63,62,75,77,2023-03-26 10:30:33,"Lovely small airport with everything you need, however a more regular bus service would be better as there was over a 70 minute wait for the next bus departure."
NCL,80,61,88,86,75,65,86,71,68,76,75,2023-04-10 07:46:54,"Getting to and from the Airport is very nice and easy with the direct metro. You can also get out 1 station before the airport and make a nice little walk to the terminal. Not a busy airport so everything went nice and smooth. For me the security check took a little longer because I forgot to trow away my water before passing. But soon, when they receive the new machines, you are allowed to bring your own water with you and you can then leave all electronics in your bag as well. Very friendly member of the security who explained it all what he was doing and about the new machines they are going to get"
NPT,,,,,""
EFK,,,,,""
NIM,49,,68,56,45,45,25,32,36,33,30,,""
NIF,,,,,""
NIU,,,,,""
NCE,78,72,81,80,79,73,69,73,67,74,60,2023-07-01 20:09:05,"Super schnell aus dem Flieger zum Hotel ca. 15 min nach Landung im Hotel gewesen (Ibis stylen) gut zu laufen"
NME,,,,,""
EWK,,,,,""
ONP,,,,,""
IAG,73,1,70,44,80,44,67,32,24,53,53,2011-07-15 20:51:33,"."
TNU,,,,,""
NGE,,,,,""
FNI,65,,71,48,64,62,55,44,48,60,60,,""
KIJ,79,,77,84,75,86,70,76,80,61,78,,""
NLI,,,100,60,80,60,,""
NZC,,,,,""
INI,50,6,78,72,47,54,73,43,44,60,59,2023-06-19 06:16:46,"It wasn't possible to go to the toilet after security control, because of the other flight at a similar time, \"
GOJ,78,9,83,89,90,82,79,76,75,73,82,2016-11-04 18:48:40,"Brand new fantastic airport building just opened this year. Modern design, comfortable inside, all facilities, business lounge - high class. Strong impression."
WTK,,,,,""
CXR,72,3,74,74,67,75,64,62,64,61,68,2022-06-20 10:02:21,"I feel very good when I am at this airport. Everything is complete and necessary for me. I feel very happy when I arrive at Nha Trang \/ Cam Rahn."
NOD,85,2,93,100,60,80,20,30,100,100,60,2017-02-24 13:13:17,"Sehr schöner Flugplatz, angenehme Ent- und Belademöglichkeiten, gute Parkmöglichkeiten. Freundliches Personal; nur kein WIFI und nur ein Essens-Automat und Security-Check, sonst alles bestens!"
IUE,75,1,70,67,67,50,20,52,73,28,73,2015-10-07 11:58:14,"Hanan Airport is very simple... Check in opens in the morning for the twice weekly flight... You can check your bags in and then continue exploring the island before the flight departs. Passengers must be in the departure lounge before the flight arrives as the immigration staff need to process the arrivals. A great view of the runway and off the plane unloading and loading. Niue has a population of just 1500 people and so everybody knows everybody else. A glass window enables departing passengers to see and wave to friends or family arriving on the inbound flight. Very friendly airport staff."
OLS,,,,,""
NLH,87,,100,100,100,100,100,100,,""
NJC,70,5,82,73,62,76,50,55,61,65,72,2018-06-17 13:18:10,"Не очень удобный аэропорт для международных вылетов! Малая зона ожидания посадки."
NIT,,,,,""
NRD,,,,,""
NGK,80,,80,80,80,80,80,80,80,80,80,,""
ORF,82,5,81,81,83,74,64,63,67,58,74,2022-10-29 23:43:35,"This is a nice medium sized airport.\\, with quick security lines and fast checkin.  My only complaint is creature comforts. Hours for amenities are limited."
OME,69,,100,100,100,60,60,30,20,20,20,,""
NMC,,,,,""
NOR,,,0,0,0,0,0,0,0,,""
QFN,,,,,""
PKA,,,,,""
NLK,65,1,100,100,93,60,36,50,40,87,53,2012-07-17 16:02:05,"Average. Cramped arrivals hall. No priority luggage service."
ORV,,,,,""
NTN,,,,,""
OFK,,,100,100,100,100,100,100,100,100,100,,""
NSK,67,2,81,76,79,81,74,78,79,81,74,2013-06-23 06:59:30,"Very good example of soviet hard times, especially the airport crew. Pre-flight docs mess was the reson to delay for 1 hour, so silly."
